Document,Primary title,Secondary title,Classification,Author,Compiler,Translator,Publisher,Variety,ISO,Year,Country,State,Region,Community,Notes,Number,URL,Language
¿Está ud en casa__ES.txt,¿Está usted en casa?,¿Io-ni ña?,Didactic,Lorenzo Jordán y Raúl García Alvarado,Cynthia M,,Instituto Lingüístico de Verano,Español Mex,spa,1968,México,Oaxaca,Nochixtlán,Santiago Apoala,,,,ES
¿Está ud en casa__MX.txt,¿Io-ni ña?,¿Está usted en casa?,Didactic,Lorenzo Jordán y Raúl García Alvarado,Cynthia M,,Instituto Lingüístico de Verano,Mixteco de Apoala,mip,1968,México,Oaxaca,Nochixtlán,Santiago Apoala,"No marca tono. c y qu-, ch, guion.",,,MX
Mateo_1_mit.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Sur de Puebla,mit,1978,,Puebla,,,1,,,MX
Mateo_1_mpm.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Yosondúa,mpm,1988,,,,,1,,,MX
Mateo_1_mie.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Santo Tomás Ocotepec,mie,1977,,,,,1,,,MX
Mateo_1_mza.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Santa María Zacatepec,mza,2015,,,,,1,,,MX
Mateo_1_xtm.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Magdalena Peñasco,xtm,2013,,,,,1,,,MX
Mateo_1_mks.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Silacayoapan,mks,2009,,,,,1,,,MX
Mateo_1_mjc.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,San Juan Colorado,mjc,1994,,,,,1,,,MX
Mateo_1_mio.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Pinoteca Nacional,mio,1980,,,,,1,,,MX
Mateo_1_mxv.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Metlatónoc y Cochoapa,mxv,2017,,,,,1,,,MX
Mateo_1_mih.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Chayuco,mih,1979,,,,,1,,,MX
Mateo_1_miy.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Ayutla de los libres,miy,2016,,,,,1,,,MX
Mateo_1_esp_VJhyvDT.txt,Nuevo Testamento,,Religious,,,,,RVA 2015,spa,2015,,,,,1,,,ES
Mateo_1_esp_cz8KYuc.txt,Nuevo Testamento,,Religious,,,,,Biblia de las Américas,spa,,,,,,1,,,ES
Mateo_1_esp.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,1,,,ES
dpac_mixteco-del-oeste.txt,Derechos Generales de los Pacientes,,Political,Comisión Nacional de Arbitraje Médico,,Bonfilia Mendoza Hernández,CONAMED/INALI,Oeste de la costa,mio,2014,México,Oaxaca,,,,,,MX
dpac_esp.txt,Derechos Generales de los Pacientes,,Political,Comisión Nacional de Arbitraje Médico,,,CONAMED/INALI,,spa,2014,México,,,,,,,ES
1_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
1_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
2_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
2_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
3_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
3_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
4_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
4_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
5_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
5_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
6_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
6_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
7_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
7_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
Mateo_2_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_2_mks.txt,Nuevo Testamento,,Religious,,,,,,mks,,,,,,,,,MX
Mateo_2_mpm.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,,mpm,1988,,Oaxaca,,,2,,,MX
Mateo_2_mjc.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,San Juan Colorado,mjc,1994,,Oaxaca,,,2,,,MX
Mateo_2_mio.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Pinoteca Nacional,mio,1980,,Oaxaca,,,2,,,MX
Mateo_2_xtm.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Magdaleña Peñasco,xtm,2013,,Oaxaca,,,2,,,MX
Mateo_2_mxv.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,,mxv,2017,,Guerrero,,,2,,,MX
Mateo_2_mih.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Chayuco,mih,1979,,Oaxaca,,,2,,,MX
Mateo_2_miy.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Ayutla de los Libres,miy,2016,,Guerrero,,,2,,,MX
Mateo_2.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,,spa,,,,,,2,,,ES
Mateo_2_esp_rva.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Reina Valera Actualizada,spa,2015,,,,,2,,,ES
Mateo_2_esp_a.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Biblia de las Américas,spa,,,,,,2,,,ES
8_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
8_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
9_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
9_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
10_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
10_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
11_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
11_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
12_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
12_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
13_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
13_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
14_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
14_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
15_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
15_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
16_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
16_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
17_dpe_mio.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,mio,2017,México,,,,,,,MX
17_dpe_esp.txt,Manual sobre los derechos político-electorales de los pueblos y las comunidades indígenas,,Political,Tribunal Electoral del Poder Judicial de la Federación,,,Tribunal Electoral del Poder Judicial de la Federación,,spa,2017,México,,,,,,,ES
Mateo_3_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_3_IJSUD.txt,Nuevo Testamento,,Religious,,,,,,,,,,,,,,,ES
Mateo_3_mpm.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mpm,1988,,Oaxaca,,,3,,,MX
Mateo_3_mie.txt,uNuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mie,1977,,Oaxaca,,,3,,,MX
Mateo_3_mks.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mks,2009,,Oaxaca,,,3,,,MX
Mateo_3_mza.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mza,2015,,Oaxaca,,,3,,,MX
Mateo_3_mjc.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mjc,1994,,Oaxaca,,,3,,,MX
Mateo_3_mio.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mio,1980,,Oaxaca,,,3,,,MX
Mateo_3_xtm.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,xtm,2013,,Oaxaca,,,3,,,MX
Mateo_3_mxv.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mxv,2017,,Guerrero,,,3,,,MX
Mateo_3_mih.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,mih,1979,,Oaxaca,,,3,,,MX
Mateo_3_miy.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,miy,2016,,Guerrero,,,3,,,MX
Mateo_3_maq.txt,Nuevo Testamento,,Religious,,,,,Wycliffe Bible Translators,maq,1991,,Oaxaca,,,3,,,MX
Mateo_3_esp_rva.txt,Nuevo Testamento,,Religious,,,,,,spa,2015,,,,,3,,,ES
Mateo_3_esp_a.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,3,,,ES
Mateo_4_miy.txt,Nuevo Testamento,,Religious,,,,,,miy,,,,,,,,,MX
Mateo_4_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_4_IJSUD.txt,Nuevo Testamento,,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,4,,,ES
Mateo_4_mpm.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Yosondúa,mpm,1988,,Oaxaca,,,4,,,MX
Mateo_4_mie.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Santo Tomás Ocotepec,mie,1977,,Oaxaca,,,4,,,MX
Mateo_4_mks.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Silacoyoapan,mks,2009,,Oaxaca,,,4,,,MX
Mateo_4_mza.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Santa María Zacatepec,mza,2015,,Oaxaca,,,4,,,MX
Mateo_4_mjc.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,San Juan Colorado,mjc,1994,,Oaxaca,,,4,,,MX
Mateo_4_mio.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Pinoteca Nacional,mio,1980,,Oaxaca,,,4,,,MX
Mateo_4_xtm.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Magdalena Peñasco,xtm,2013,,Oaxaca,,,4,,,MX
Mateo_4_mxv.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,,mxv,2017,,Guerrero,,,4,,,MX
Mateo_4_mih.txt,Nuevo Testamento,,Religious,,,,Wycliffe Bible Translators,Chayuco,mih,1979,,Oaxaca,,,4,,,MX
Mateo_4_esp_rva.txt,Nuevo Testamento,,Religious,,,,Editorial  Mundo Hispano,,spa,2015,,,,,4,,,ES
Mateo_4_esp_a.txt,Nuevo Testamento,,Religious,,,,The Lockman Foundation,,spa,"1986,1995,1997",,,,,4,,,ES
Mateo_5_IJSUD.txt,Nuevo Testamento,Mateo,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,5,,,ES
Mateo_5_esp_rva.txt,Nuevo Testamento,Mateo,Religious,,,,Editorial Mundo Hispano,,spa,2015,,,,,5,,,ES
Mateo_5_esp_a.txt,Nuevo Testamento,Mateo,Religious,,,,The Lockman Foundation,,spa,"1986, 1995, 1997",,,,,5,,,ES
Mateo_5_mit.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mit,1978,,,,,5,,,MX
Mateo_5_mpm.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mpm,1988,,,,,5,,,MX
Mateo_5_mie.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mie,1977,,,,,5,,,MX
Mateo_5_mks.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mks,2009,,,,,5,,,MX
Mateo_5_mza.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mza,2015,,,,,5,,,MX
Mateo_5_mjc.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mjc,1994,,,,,5,,,MX
Mateo_5_mio.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mio,1980,,,,,5,,,MX
Mateo_5_xtm.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,xtm,2013,,,,,5,,,MX
Mateo_5_mxv.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mxv,2017,,,,,5,,,MX
Mateo_5_mih.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mih,1979,,,,,5,,,MX
Mateo_5_miy.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,miy,2016,,,,,5,,,MX
Mateo_8_IJSUD.txt,Nuevo Testamento,Mateo,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,8.0,,ES
Mateo_8_esp_rva.txt,Nuevo Testamento,Mateo,Religious,,,,Editorial Mundo Hispano,,spa,2015,,,,,,8.0,,ES
Mateo_8_esp_a.txt,Nuevo Testamento,Mateo,Religious,,,,The Lockman Foundation,,spa,"1986, 1995, 1997",,,,,,8.0,,ES
Mateo_8_mit.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mit,1978,,,,,,8.0,,MX
Mateo_8_mpm.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mpm,1988,,,,,,8.0,,MX
Mateo_8_mie.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mie,1977,,,,,,8.0,,MX
Mateo_8_mks.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mks,2009,,,,,,8.0,,MX
Mateo_8_mza.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mza,2015,,,,,,8.0,,MX
Mateo_8_mio.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mio,1980,,,,,,8.0,,MX
Mateo_8_xtm.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,xtm,2013,,,,,,8.0,,MX
Mateo_8_mjc.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mjc,1994,,,,,,8.0,,MX
Mateo_8_mxv.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mxv,2017,,,,,,8.0,,MX
Mateo_8_mih.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,mih,1979,,,,,,8.0,,MX
Mateo_8_miy.txt,Nuevo Testamento,Mateo,Religious,,,,Wycliffe Bible Translators,,miy,2016,,,,,,8.0,,MX
Mateo_9_IJSUD.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_9_esp_rva.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_9_esp_a.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_9_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_9_mpm.txt,Nuevo Testamento,,Religious,,,,,,mpm,,,,,,,,,MX
Mateo_9_mie.txt,Nuevo Testamento,,Religious,,,,,,mie,,,,,,,,,MX
Mateo_9_mks.txt,Nuevo Testamento,,Religious,,,,,,mks,,,,,,,,,MX
Mateo_9_mza.txt,Nuevo Testamento,,Religious,,,,,,mza,,,,,,,,,MX
Mateo_9_mjc.txt,Nuevo Testamento,,Religious,,,,,,mjc,,,,,,,,,MX
Mateo_9_mio.txt,Nuevo Testamento,,Religious,,,,,,mio,,,,,,,,,MX
Mateo_9_xtm.txt,Nuevo Testamento,,Religious,,,,,,xtm,,,,,,,,,MX
Mateo_9_mxv.txt,Nuevo Testamento,,Religious,,,,,,mxv,,,,,,,,,MX
Mateo_9_mih.txt,Nuevo Testamento,,Religious,,,,,,mih,,,,,,,,,MX
Mateo_9_miy.txt,Nuevo Testamento,,Religious,,,,,,miy,,,,,,,,,MX
Mateo_10_mpm.txt,Nuevo Testamento,,Religious,,,,,,mpm,,,,,,,,,MX
Mateo_10_IJSUD.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_10_esp_rva.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_10_esp_a.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_10_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_10_mie.txt,Nuevo Testamento,,Religious,,,,,,mie,,,,,,,,,MX
Mateo_10_mks.txt,Nuevo Testamento,,Religious,,,,,,mks,,,,,,,,,MX
Mateo_10_mza.txt,Nuevo Testamento,,Religious,,,,,,mza,,,,,,,,,MX
Mateo_10_mjc.txt,Nuevo Testamento,,Religious,,,,,,mjc,,,,,,,,,MX
Mateo_10_mio.txt,Nuevo Testamento,,Religious,,,,,,mio,,,,,,,,,MX
Mateo_10_xtm.txt,Nuevo Testamento,,Religious,,,,,,xtm,,,,,,,,,MX
Mateo_10_mxv.txt,Nuevo Testamento,,Religious,,,,,,mxv,,,,,,,,,MX
Mateo_10_mih.txt,Nuevo Testamento,,Religious,,,,,,mih,,,,,,,,,MX
Mateo_10_miy.txt,Nuevo Testamento,,Religious,,,,,,miy,,,,,,,,,MX
Mateo_11_esp_rva.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_11_esp_a.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_11_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_11_mpm.txt,Nuevo Testamento,,Religious,,,,,,mpm,,,,,,,,,MX
Mateo_11_mie.txt,Nuevo Testamento,,Religious,,,,,,mie,,,,,,,,,MX
Mateo_11_mks.txt,Nuevo Testamento,,Religious,,,,,,mks,,,,,,,,,MX
Mateo_11_mza.txt,Nuevo Testamento,,Religious,,,,,,mza,,,,,,,,,MX
Mateo_11_mjc.txt,Nuevo Testamento,,Religious,,,,,,mjc,,,,,,,,,MX
Mateo_11_mio.txt,Nuevo Testamento,,Religious,,,,,,mio,,,,,,,,,MX
Mateo_11_xtm.txt,Nuevo Testamento,,Religious,,,,,,xtm,,,,,,,,,MX
Mateo_11_mxv.txt,Nuevo Testamento,,Religious,,,,,,mxv,,,,,,,,,MX
Mateo_11_mih.txt,Nuevo Testamento,,Religious,,,,,,mhi,,,,,,,,,MX
Mateo_11_IJSUD.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_11_miy.txt,Nuevo Testamento,,Religious,,,,,,miy,,,,,,,,,MX
Mateo_12_xtm.txt,Nuevo Testamento,,Religious,,,,,,xtm,,,,,,,,,MX
Mateo_12_mjc.txt,Nuevo Testamento,,Religious,,,,,,mjc,,,,,,,,,MX
Mateo_12_esp_rva.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_12_esp_a.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_12_mza.txt,Nuevo Testamento,,Religious,,,,,,mza,,,,,,,,,MX
Mateo_12_mxv.txt,Nuevo Testamento,,Religious,,,,,,mxv,,,,,,,,,MX
Mateo_12_mpm.txt,Nuevo Testamento,,Religious,,,,,,mpm,,,,,,,,,MX
Mateo_12_mks.txt,Nuevo Testamento,,Religious,,,,,,mks,,,,,,,,,MX
Mateo_12_miy.txt,Nuevo Testamento,,Religious,,,,,,miy,,,,,,,,,MX
Mateo_12_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_12_mio.txt,Nuevo Testamento,,Religious,,,,,,mio,,,,,,,,,MX
Mateo_12_mih.txt,Nuevo Testamento,,Religious,,,,,,mih,,,,,,,,,MX
Mateo_12_mie.txt,Nuevo Testamento,,Religious,,,,,,mie,,,,,,,,,MX
Mateo_12_IJSUD.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_13_IJSUD.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_13_esp_rva.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_13_esp_a.txt,Nuevo Testamento,,Religious,,,,,,spa,,,,,,,,,ES
Mateo_13_xtm.txt,Nuevo Testamento,,Religious,,,,,,xtm,,,,,,,,,MX
Mateo_13_mza.txt,Nuevo Testamento,,Religious,,,,,,mza,,,,,,,,,MX
Mateo_13_mxv.txt,Nuevo Testamento,,Religious,,,,,,mxv,,,,,,,,,MX
Mateo_13_mpm.txt,Nuevo Testamento,,Religious,,,,,,mpm,,,,,,,,,MX
Mateo_13_mks.txt,Nuevo Testamento,,Religious,,,,,,mks,,,,,,,,,MX
Mateo_13_mjc.txt,Nuevo Testamento,,Religious,,,,,,mjc,,,,,,,,,MX
Mateo_13_miy.txt,Nuevo Testamento,,Religious,,,,,,miy,,,,,,,,,MX
Mateo_13_mit.txt,Nuevo Testamento,,Religious,,,,,,mit,,,,,,,,,MX
Mateo_13_mio.txt,Nuevo Testamento,,Religious,,,,,,mio,,,,,,,,,MX
Mateo_13_mih.txt,Nuevo Testamento,,Religious,,,,,,mih,,,,,,,,,MX
Mateo_13_mie.txt,Nuevo Testamento,,Religious,,,,,,mie,,,,,,,,,MX
Mateo_14_mza.txt,Nuevo Testamento,,Religious,,,,,,mza,,,,,,,,,MX
Mateo_14_mxv.txt,Nuevo Testamento,,Religious,,,,,,mxv,,,,,,,,,MX
Mateo_14_mpm.txt,Nuevo Testamento,,Religious,,,,,,mpm,,,,,,,,,MX
Mateo_14_mks.txt,Nuevo Testamento,,Religious,,,,,,mks,,,,,,,,,MX
Mateo_14_mjc.txt,Nuevo Testamento,,Religious,,,,,,mjc,,,,,,,,,MX
Mateo_14_mie.txt,Nuevo Testamento,,Religious,,,,,,mie,,,,,,,,,MX
Mateo_14_IJSUD.txt,Nuevo Testamento,,Religious,,,,,,,,,,,,,,,ES
Mateo_14_esp_rva.txt,Nuevo Testamento,,Religious,,,,,,,,,,,,,,,ES
Mateo_14_esp_a.txt,Nuevo Testamento,,Religious,,,,,,,,,,,,,,,ES
Mateo_14_xtm.txt,Nuevo Testamento,,Religious,,,,,,xtm,,,,,,,,,MX
